game_id,book_name,team_id,a_team_id,price1,price2
21700149,Bovada,1610612749,1610612739,190,-230
21700150,Bovada,1610612740,1610612754,-125,105
21700151,Bovada,1610612742,1610612764,385,-570
21700152,Bovada,1610612766,1610612752,-130,110
21700153,Bovada,1610612741,1610612761,475,-750
21700154,Bovada,1610612746,1610612759,150,-170
21700155,Bovada,1610612751,1610612743,525,-850
21700156,Bovada,1610612755,1610612762,210,-250
21700157,Bovada,1610612763,1610612757,125,-145
21700158,Bovada,1610612760,1610612758,-650,425
21700159,Bovada,1610612754,1610612765,220,-260
21700160,Bovada,1610612752,1610612753,290,-380
21700161,Bovada,1610612747,1610612738,250,-300
21700162,Bovada,1610612748,1610612756,-245,205
21700163,Bovada,1610612750,1610612744,265,-330
21700164,Bovada,1610612747,1610612764,350,-500
21700165,Bovada,1610612740,1610612761,170,-200
21700166,Bovada,1610612739,1610612745,170,-200
21700167,Bovada,1610612755,1610612758,-250,210
21700168,Bovada,1610612760,1610612743,-140,120
21700169,Bovada,1610612737,1610612765,275,-350
21700170,Bovada,1610612766,1610612738,140,-160
21700171,Bovada,1610612754,1610612741,-155,135
21700172,Bovada,1610612746,1610612760,175,-210
21700173,Bovada,1610612749,1610612759,170,-200
21700174,Bovada,1610612753,1610612756,-170,150
21700175,Bovada,1610612748,1610612762,125,-145
21700176,Bovada,1610612751,1610612757,315,-430
21700177,Bovada,1610612737,1610612764,350,-500
21700178,Bovada,1610612746,1610612740,190,-230
21700179,Bovada,1610612758,1610612752,220,-260
21700180,Bovada,1610612763,1610612745,235,-275
21700181,Bovada,1610612739,1610612742,-250,210
21700182,Bovada,1610612747,1610612749,215,-255
21700183,Bovada,1610612741,1610612759,380,-560
21700184,Bovada,1610612755,1610612744,600,-1000
21700185,Bovada,1610612753,1610612743,290,-380
21700186,Bovada,1610612750,1610612756,-550,375
21700187,Bovada,1610612751,1610612762,245,-290
21700188,Bovada,1610612761,1610612738,-160,140
21700189,Bovada,1610612748,1610612765,120,-140
21700190,Bovada,1610612745,1610612754,-170,150
21700191,Bovada,1610612742,1610612760,400,-600
21700192,Bovada,1610612758,1610612764,450,-700
21700193,Bovada,1610612739,1610612752,-230,190
21700194,Bovada,1610612763,1610612749,145,-165
21700195,Bovada,1610612737,1610612740,350,-500
21700196,Bovada,1610612747,1610612756,-105,-115
21700197,Bovada,1610612750,1610612762,-155,135
21700198,Bovada,1610612743,1610612757,105,-125
21700199,Bovada,1610612753,1610612744,525,-850
21700200,Bovada,1610612755,1610612746,110,-130
21700201,Bovada,1610612738,1610612751,-310,255
21700202,Bovada,1610612761,1610612745,235,-275
21700203,Bovada,1610612759,1610612742,-275,235
21700204,Bovada,1610612758,1610612737,175,-210
21700205,Bovada,1610612764,1610612748,100,-120
21700206,Bovada,1610612762,1610612752,160,-180
21700207,Bovada,1610612739,1610612766,-125,105
21700208,Bovada,1610612754,1610612763,135,-155
21700209,Bovada,1610612765,1610612749,170,-200
21700210,Bovada,1610612759,1610612750,175,-210
21700211,Bovada,1610612761,1610612740,130,-150
21700212,Bovada,1610612741,1610612760,600,-1000
21700213,Bovada,1610612753,1610612757,175,-210
21700214,Bovada,1610612755,1610612747,-175,155
21700215,Bovada,1610612744,1610612738,-280,240
21700216,Bovada,1610612745,1610612756,-900,550
21700217,Bovada,1610612765,1610612754,-105,-115
21700218,Bovada,1610612748,1610612764,180,-220
21700219,Bovada,1610612762,1610612751,105,-125
21700220,Bovada,1610612746,1610612739,240,-280
21700221,Bovada,1610612752,1610612761,265,-330
21700222,Bovada,1610612766,1610612741,-265,225
21700223,Bovada,1610612760,1610612759,-125,105
21700224,Bovada,1610612750,1610612742,-275,235
21700225,Bovada,1610612757,1610612758,-300,250
21700226,Bovada,1610612740,1610612743,155,-175
21700227,Bovada,1610612756,1610612747,250,-300
21700228,Bovada,1610612746,1610612766,170,-200
21700229,Bovada,1610612762,1610612753,210,-250
21700230,Bovada,1610612738,1610612737,-255,215
21700231,Bovada,1610612744,1610612755,-450,325
21700232,Bovada,1610612745,1610612763,-350,275
21700233,Bovada,1610612749,1610612742,-250,210
21700234,Bovada,1610612758,1610612757,550,-900
21700235,Bovada,1610612754,1610612748,185,-225
21700236,Bovada,1610612744,1610612751,-800,500
21700237,Bovada,1610612764,1610612761,235,-275
21700238,Bovada,1610612765,1610612750,200,-240
21700239,Bovada,1610612741,1610612756,125,-145
21700240,Bovada,1610612743,1610612747,-200,170
21700241,Bovada,1610612750,1610612766,110,-130
21700242,Bovada,1610612739,1610612765,-145,125
21700243,Bovada,1610612754,1610612753,150,-170
21700244,Bovada,1610612762,1610612755,205,-245
21700245,Bovada,1610612746,1610612752,-130,110
21700246,Bovada,1610612757,1610612763,-125,105
21700247,Bovada,1610612764,1610612749,135,-155
21700248,Bovada,1610612760,1610612740,-150,130
21700249,Bovada,1610612738,1610612742,-330,265
21700250,Bovada,1610612737,1610612759,315,-430
21700251,Bovada,1610612743,1610612758,-210,175
21700252,Bovada,1610612741,1610612747,225,-265
21700253,Bovada,1610612764,1610612766,115,-135
21700254,Bovada,1610612751,1610612739,475,-750
21700255,Bovada,1610612757,1610612755,140,-160
21700256,Bovada,1610612746,1610612737,-155,135
21700257,Bovada,1610612738,1610612748,-145,125
21700258,Bovada,1610612761,1610612752,-190,165
21700259,Bovada,1610612743,1610612745,325,-450
21700260,Bovada,1610612742,1610612763,205,-245
21700261,Bovada,1610612753,1610612750,240,-280
21700262,Bovada,1610612759,1610612740,-105,-115
21700263,Bovada,1610612744,1610612760,-250,210
21700264,Bovada,1610612749,1610612756,-125,105
21700265,Bovada,1610612741,1610612762,325,-450
21700266,Bovada,1610612747,1610612758,-115,-105
21700267,Bovada,1610612757,1610612751,-200,170
21700268,Bovada,1610612752,1610612737,100,-120
21700269,Bovada,1610612753,1610612738,250,-300
21700270,Bovada,1610612766,1610612739,200,-240
21700271,Bovada,1610612761,1610612754,-140,120
21700272,Bovada,1610612748,1610612750,175,-210
21700273,Bovada,1610612765,1610612760,290,-380
21700274,Bovada,1610612763,1610612743,215,-255
21700275,Bovada,1610612740,1610612756,-255,215
21700276,Bovada,1610612741,1610612744,800,-1600
21700277,Bovada,1610612759,1610612766,-120,100
21700278,Bovada,1610612753,1610612755,185,-225
21700279,Bovada,1610612757,1610612764,155,-175
21700280,Bovada,1610612761,1610612737,-260,220
21700281,Bovada,1610612738,1610612754,-190,165
21700282,Bovada,1610612752,1610612745,750,-1400
21700283,Bovada,1610612760,1610612742,-260,220
21700284,Bovada,1610612740,1610612744,425,-650
21700285,Bovada,1610612749,1610612762,-120,100
21700286,Bovada,1610612746,1610612758,-180,160
21700287,Bovada,1610612748,1610612741,-300,250
21700288,Bovada,1610612756,1610612750,475,-750
21700289,Bovada,1610612751,1610612763,195,-235
21700290,Bovada,1610612753,1610612754,165,-190
21700291,Bovada,1610612739,1610612755,100,-120
21700292,Bovada,1610612765,1610612738,230,-270
21700293,Bovada,1610612757,1610612752,-130,110
21700294,PinnacleSports,1610612751,1610612745,1768,-3333
21700295,Bovada,1610612742,1610612759,335,-470
21700296,Bovada,1610612758,1610612744,600,-1000
21700297,Bovada,1610612747,1610612746,160,-180
21700298,Bovada,1610612748,1610612739,175,-210
21700299,Bovada,1610612756,1610612741,-105,-115
21700300,Bovada,1610612764,1610612750,180,-220
21700301,Bovada,1610612743,1610612762,-105,-115
21700302,Bovada,1610612749,1610612758,-255,215
21700303,Bovada,1610612756,1610612765,500,-800
21700304,Bovada,1610612760,1610612753,-255,215
21700305,Bovada,1610612764,1610612755,250,-300
21700306,Bovada,1610612748,1610612752,115,-135
21700307,Bovada,1610612766,1610612761,255,-310
21700308,Bovada,1610612754,1610612745,450,-700
21700309,Bovada,1610612750,1610612740,210,-250
21700310,Bovada,1610612751,1610612742,175,-210
21700311,Bovada,1610612763,1610612759,325,-450
21700312,Bovada,1610612744,1610612747,-1000,600
21700313,Bovada,1610612739,1610612737,-350,275
21700314,Bovada,1610612755,1610612738,275,-350
21700315,Bovada,1610612741,1610612743,425,-650
21700316,Bovada,1610612749,1610612757,150,-170
21700317,Bovada,1610612762,1610612746,-125,105
21700318,Bovada,1610612744,1610612753,-750,475
21700319,Bovada,1610612754,1610612761,245,-290
21700320,Bovada,1610612765,1610612764,-120,100
21700321,Bovada,1610612766,1610612748,115,-135
21700322,Bovada,1610612758,1610612741,-125,105
21700323,Bovada,1610612759,1610612763,-170,150
21700324,Bovada,1610612750,1610612760,195,-235
21700325,Bovada,1610612740,1610612762,-160,140
21700326,Bovada,1610612756,1610612738,650,-1100
21700327,Bovada,1610612746,1610612742,170,-200
21700328,Bovada,1610612737,1610612751,175,-210
21700329,Bovada,1610612763,1610612739,500,-800
21700330,Bovada,1610612765,1610612755,155,-175
21700331,Bovada,1610612758,1610612749,650,-1100
21700332,Bovada,1610612747,1610612743,140,-160
21700333,Bovada,1610612740,1610612757,245,-290
21700334,Bovada,1610612753,1610612752,-140,120
21700335,Bovada,1610612744,1610612748,-670,435
21700336,Bovada,1610612746,1610612750,550,-900
21700337,Bovada,1610612759,1610612760,275,-350
21700338,Bovada,1610612745,1610612747,-800,500
21700339,Bovada,1610612753,1610612766,250,-300
21700340,Bovada,1610612752,1610612754,500,-800
21700341,Bovada,1610612756,1610612755,425,-650
21700342,Bovada,1610612751,1610612737,-105,-115
21700343,Bovada,1610612749,1610612738,170,-200
21700344,Bovada,1610612739,1610612741,-550,375
21700345,Bovada,1610612750,1610612763,-155,135
21700346,Bovada,1610612744,1610612740,-450,325
21700347,Bovada,1610612743,1610612742,115,-135
21700348,Bovada,1610612765,1610612759,155,-175
21700349,Bovada,1610612764,1610612762,145,-165
21700350,Bovada,1610612756,1610612761,700,-1200
21700351,Bovada,1610612762,1610612760,280,-360
21700352,Bovada,1610612764,1610612757,215,-255
21700353,Bovada,1610612758,1610612739,650,-1100
21700354,Bovada,1610612741,1610612754,375,-550
21700355,Bovada,1610612737,1610612753,200,-240
21700356,Bovada,1610612742,1610612738,285,-370
21700357,Bovada,1610612763,1610612752,110,-130
21700358,Bovada,1610612744,1610612766,-165,145
21700359,Bovada,1610612765,1610612749,150,-170
21700360,Bovada,1610612743,1610612740,180,-220
21700361,Bovada,1610612748,1610612759,280,-360
21700362,Bovada,1610612750,1610612746,-220,180
21700363,Bovada,1610612747,1610612755,310,-420
21700364,Bovada,1610612764,1610612756,-270,230
21700365,Bovada,1610612760,1610612751,-310,255
21700366,Bovada,1610612745,1610612762,-280,240
21700367,Bovada,1610612741,1610612766,375,-550
21700368,Bovada,1610612744,1610612765,-230,190
21700369,Bovada,1610612739,1610612754,-175,155
21700370,Bovada,1610612743,1610612753,115,-135
21700371,Bovada,1610612761,1610612763,-245,205
21700372,Bovada,1610612742,1610612749,255,-310
21700373,Bovada,1610612758,1610612740,400,-600
21700374,Bovada,1610612738,1610612759,110,-130
21700375,Bovada,1610612764,1610612746,-130,110
21700376,Bovada,1610612748,1610612751,-135,115
21700377,Bovada,1610612747,1610612766,130,-150
21700378,Bovada,1610612753,1610612737,180,-220
21700379,Bovada,1610612755,1610612739,195,-235
21700380,Bovada,1610612752,1610612741,-175,155
21700381,Bovada,1610612762,1610612749,105,-125
21700382,Bovada,1610612760,1610612763,-210,175
21700383,Bovada,1610612759,1610612756,-230,190
21700384,Bovada,1610612745,1610612757,-400,300
21700385,Bovada,1610612761,1610612758,-430,315
21700386,Bovada,1610612738,1610612765,-130,110
21700387,Bovada,1610612743,1610612754,190,-230
21700388,Bovada,1610612742,1610612750,270,-340
21700389,Bovada,1610612755,1610612740,230,-270
21700390,Bovada,1610612737,1610612752,200,-240
21700391,Bovada,1610612738,1610612741,-230,190
21700392,Bovada,1610612740,1610612745,700,-1200
21700393,Bovada,1610612748,1610612763,100,-120
21700394,Bovada,1610612766,1610612760,265,-330
21700395,Bovada,1610612757,1610612744,310,-420
21700396,Bovada,1610612761,1610612746,-240,200
21700397,Bovada,1610612737,1610612739,600,-1000
21700398,Bovada,1610612743,1610612765,225,-265
21700399,Bovada,1610612747,1610612752,125,-145
21700400,Bovada,1610612764,1610612751,-160,140
21700401,Bovada,1610612755,1610612750,170,-200
21700402,Bovada,1610612759,1610612742,-265,225
21700403,Bovada,1610612756,1610612758,170,-200
21700404,Bovada,1610612760,1610612754,-125,105
21700405,Bovada,1610612746,1610612753,-105,-115
21700406,Bovada,1610612763,1610612764,265,-330
21700407,Bovada,1610612743,1610612738,200,-240
21700408,Bovada,1610612757,1610612748,120,-140
21700409,Bovada,1610612762,1610612741,-220,180
21700410,Bovada,1610612749,1610612740,110,-130
21700411,Bovada,1610612761,1610612756,-800,500
21700412,Bovada,1610612766,1610612745,500,-800
21700413,Bovada,1610612765,1610612737,-175,155
21700414,Bovada,1610612752,1610612751,-105,-115
21700415,Bovada,1610612747,1610612739,400,-600
21700416,Bovada,1610612758,1610612750,400,-600
21700417,Bovada,1610612742,1610612744,375,-550
21700418,Bovada,1610612748,1610612766,170,-200
21700419,Bovada,1610612765,1610612754,175,-210
21700420,Bovada,1610612757,1610612753,-175,155
21700421,Bovada,1610612760,1610612755,-105,-115
21700422,Bovada,1610612746,1610612764,400,-600
21700423,Bovada,1610612762,1610612738,175,-210
21700424,Bovada,1610612751,1610612761,600,-1000
21700425,Bovada,1610612737,1610612763,210,-250
21700426,Bovada,1610612741,1610612749,300,-400
21700427,Bovada,1610612740,1610612743,110,-130
21700428,Bovada,1610612759,1610612745,280,-360
21700429,Bovada,1610612757,1610612766,140,-160
21700430,Bovada,1610612762,1610612739,375,-550
21700431,Bovada,1610612760,1610612752,-190,165
21700432,Bovada,1610612746,1610612748,220,-260
21700433,Bovada,1610612749,1610612745,425,-650
21700434,Bovada,1610612756,1610612750,550,-900
21700435,Bovada,1610612742,1610612759,215,-255
21700436,Bovada,1610612738,1610612763,-235,195
21700437,Bovada,1610612758,1610612761,600,-1000
21700438,Bovada,1610612753,1610612765,325,-450
21700439,Bovada,1610612754,1610612751,-165,145
21700440,Bovada,1610612739,1610612764,100,-120
21700441,Bovada,1610612752,1610612766,265,-330
21700442,Bovada,1610612738,1610612754,-150,130
21700443,Bovada,1610612748,1610612737,100,-120
21700444,Bovada,1610612755,1610612741,-130,110
21700445,Bovada,1610612762,1610612745,600,-1000
21700446,Bovada,1610612757,1610612750,165,-190
21700447,Bovada,1610612743,1610612760,175,-210
21700448,Bovada,1610612756,1610612742,260,-320
21700449,Bovada,1610612746,1610612759,525,-850
21700450,Bovada,1610612744,1610612747,-235,195
21700451,Bovada,1610612758,1610612755,285,-370
21700452,Bovada,1610612740,1610612764,115,-135
21700453,Bovada,1610612739,1610612749,-130,110
21700454,Bovada,1610612761,1610612766,-140,120
21700455,Bovada,1610612754,1610612737,-220,180
21700456,Bovada,1610612748,1610612738,330,-460
21700457,Bovada,1610612758,1610612751,185,-225
21700458,Bovada,1610612753,1610612741,175,-210
21700459,Bovada,1610612747,1610612745,775,-1500
21700460,Bovada,1610612762,1610612760,275,-350
21700461,Bovada,1610612765,1610612742,-105,-115
21700462,Bovada,1610612750,1610612743,115,-135
21700463,Bovada,1610612759,1610612757,115,-135
21700464,Bovada,1610612763,1610612744,390,-580
21700465,Bovada,1610612756,1610612746,190,-230
21700466,Bovada,1610612741,1610612739,425,-650
21700467,Bovada,1610612761,1610612755,-175,155
21700468,Bovada,1610612738,1610612752,-150,130
21700469,Bovada,1610612763,1610612756,-150,130
21700470,Bovada,1610612759,1610612762,-145,125
21700471,Bovada,1610612752,1610612765,225,-265
21700472,Bovada,1610612740,1610612753,-230,190
21700473,Bovada,1610612764,1610612751,-245,205
21700474,Bovada,1610612742,1610612748,-120,100
21700475,Bovada,1610612746,1610612745,525,-850
21700476,Bovada,1610612766,1610612749,180,-220
21700477,Bovada,1610612737,1610612760,475,-750
21700478,Bovada,1610612743,1610612757,-120,100
21700479,Bovada,1610612747,1610612744,450,-700
21700480,Bovada,1610612755,1610612761,270,-340
21700481,Bovada,1610612749,1610612766,155,-175
21700482,Bovada,1610612751,1610612754,375,-550
21700483,Bovada,1610612753,1610612764,525,-850
21700484,Bovada,1610612742,1610612737,-120,100
21700485,Bovada,1610612741,1610612738,280,-360
21700486,Bovada,1610612740,1610612748,-155,135
21700487,Bovada,1610612746,1610612763,115,-135
21700488,Bovada,1610612760,1610612762,-105,-115
21700489,Bovada,1610612743,1610612744,300,-400
21700490,Bovada,1610612750,1610612756,-350,275
21700491,Bovada,1610612757,1610612747,140,-160
21700492,Bovada,1610612759,1610612758,-250,210
21700493,Bovada,1610612755,1610612752,-120,100
21700494,Bovada,1610612739,1610612744,150,-170
21700495,Bovada,1610612764,1610612738,165,-190
21700496,Bovada,1610612745,1610612760,105,-125
21700497,Bovada,1610612750,1610612747,-245,205
21700498,Bovada,1610612754,1610612765,100,-120
21700499,Bovada,1610612761,1610612742,-255,215
21700500,Bovada,1610612753,1610612748,300,-400
21700501,Bovada,1610612741,1610612749,250,-300
21700502,Bovada,1610612751,1610612759,525,-850
21700503,Bovada,1610612762,1610612743,210,-250
21700504,Bovada,1610612763,1610612756,-125,105
21700505,Bovada,1610612758,1610612746,190,-230
21700506,Bovada,1610612738,1610612766,-125,105
21700507,Bovada,1610612742,1610612754,150,-170
21700508,Bovada,1610612764,1610612737,-235,195
21700509,Bovada,1610612752,1610612741,105,-125
21700510,Bovada,1610612743,1610612750,175,-210
21700511,Bovada,1610612751,1610612740,325,-450
21700512,Bovada,1610612761,1610612760,140,-160
21700513,Bovada,1610612739,1610612758,-480,340
21700514,Bovada,1610612762,1610612744,475,-750
21700515,Bovada,1610612763,1610612747,145,-165
21700516,Bovada,1610612765,1610612753,-175,155
21700517,Bovada,1610612745,1610612738,-130,110
21700518,Bovada,1610612750,1610612749,155,-175
21700519,Bovada,1610612752,1610612759,415,-630
21700520,Bovada,1610612755,1610612757,-135,115
21700521,Bovada,1610612745,1610612764,-135,115
21700522,Bovada,1610612737,1610612761,450,-700
21700523,Bovada,1610612751,1610612748,220,-260
21700524,Bovada,1610612754,1610612741,140,-160
21700525,Bovada,1610612742,1610612740,235,-275
21700526,Bovada,1610612749,1610612760,210,-250
21700527,Bovada,1610612756,1610612758,125,-145
21700528,Bovada,1610612766,1610612744,400,-600
21700529,Bovada,1610612746,1610612747,-150,130
21700530,Bovada,1610612759,1610612765,-200,170
21700531,Bovada,1610612748,1610612753,-120,100
21700532,Bovada,1610612752,1610612740,190,-230
21700533,Bovada,1610612757,1610612737,-135,115
21700534,Bovada,1610612739,1610612762,-150,130
21700535,Bovada,1610612763,1610612744,800,-1700
21700536,Bovada,1610612755,1610612743,240,-280
21700537,Bovada,1610612741,1610612764,270,-340
21700538,Bovada,1610612750,1610612754,-150,130
21700539,Bovada,1610612751,1610612738,375,-550
21700540,Bovada,1610612747,1610612745,750,-1400
21700541,Bovada,1610612742,1610612760,275,-350
21700542,Bovada,1610612766,1610612746,110,-130
21700543,Bovada,1610612763,1610612758,115,-135
21700544,Bovada,1610612755,1610612756,-165,145
21700545,Bovada,1610612753,1610612751,105,-125
21700546,Bovada,1610612749,1610612761,205,-245
21700547,Bovada,1610612757,1610612741,140,-160
21700548,Bovada,1610612747,1610612750,335,-470
21700549,Bovada,1610612757,1610612739,375,-550
21700550,Bovada,1610612759,1610612752,-220,180
21700551,Bovada,1610612737,1610612756,100,-120
21700552,Bovada,1610612766,1610612758,-175,155
21700553,Bovada,1610612763,1610612746,215,-255
21700554,Bovada,1610612745,1610612753,-320,260
21700555,Bovada,1610612759,1610612755,150,-170
21700556,Bovada,1610612752,1610612764,340,-480
21700557,Bovada,1610612750,1610612751,-275,235
21700558,Bovada,1610612765,1610612748,165,-190
21700559,Bovada,1610612739,1610612738,120,-140
21700560,Bovada,1610612761,1610612741,-200,170
21700561,Bovada,1610612754,1610612749,260,-320
21700562,Bovada,1610612744,1610612742,-400,300
21700563,Bovada,1610612756,1610612743,525,-850
21700564,Bovada,1610612740,1610612762,-105,-115
21700565,Bovada,1610612760,1610612747,-245,205
21700566,Bovada,1610612744,1610612745,-200,170
21700567,Bovada,1610612760,1610612746,-120,100
21700568,Bovada,1610612752,1610612748,220,-260
21700569,Bovada,1610612765,1610612755,180,-220
21700570,Bovada,1610612750,1610612738,150,-170
21700571,Bovada,1610612761,1610612749,-105,-115
21700572,Bovada,1610612741,1610612742,155,-175
21700573,Bovada,1610612756,1610612759,500,-800
21700574,Bovada,1610612762,1610612743,240,-280
21700575,Bovada,1610612764,1610612763,-200,170
21700576,Bovada,1610612737,1610612757,260,-320
21700577,Bovada,1610612766,1610612747,-135,115
21700578,Bovada,1610612744,1610612746,-420,310
21700579,Bovada,1610612738,1610612751,-165,145
21700580,Bovada,1610612745,1610612765,-250,210
21700581,Bovada,1610612741,1610612754,200,-240
21700582,Bovada,1610612739,1610612753,-450,325
21700583,Bovada,1610612749,1610612764,135,-155
21700584,Bovada,1610612740,1610612750,105,-125
21700585,Bovada,1610612743,1610612758,-360,280
21700586,Bovada,1610612762,1610612748,150,-170
21700587,Bovada,1610612752,1610612742,175,-210
21700588,Bovada,1610612760,1610612756,-420,310
21700589,Bovada,1610612759,1610612757,-105,-115
21700590,Bovada,1610612737,1610612747,150,-170
21700591,Bovada,1610612749,1610612754,100,-120
21700592,Bovada,1610612761,1610612751,-320,260
21700593,Bovada,1610612745,1610612741,-250,210
21700594,Bovada,1610612739,1610612750,-125,105
21700595,Bovada,1610612765,1610612740,220,-260
21700596,Bovada,1610612759,1610612758,-225,185
21700597,Bovada,1610612743,1610612744,425,-650
21700598,Bovada,1610612737,1610612746,170,-200
21700599,Bovada,1610612748,1610612761,165,-190
21700600,Bovada,1610612757,1610612760,285,-370
21700601,Bovada,1610612753,1610612742,255,-310
21700602,Bovada,1610612758,1610612747,280,-360
21700603,Bovada,1610612742,1610612766,240,-280
21700604,Bovada,1610612748,1610612754,170,-200
21700605,Bovada,1610612762,1610612764,300,-400
21700606,Bovada,1610612765,1610612751,-140,120
21700607,Bovada,1610612741,1610612752,180,-220
21700608,Bovada,1610612757,1610612745,235,-275
21700609,Bovada,1610612740,1610612763,-120,100
21700610,Bovada,1610612753,1610612749,435,-670
21700611,Bovada,1610612760,1610612750,165,-190
21700612,Bovada,1610612737,1610612743,350,-500
21700613,Bovada,1610612746,1610612744,525,-850
21700614,Bovada,1610612738,1610612755,-150,130
21700615,Bovada,1610612739,1610612761,-160,140
21700616,Bovada,1610612746,1610612758,-175,155
21700617,Bovada,1610612759,1610612747,-150,130
21700618,Bovada,1610612762,1610612766,165,-190
21700619,Bovada,1610612739,1610612754,-135,115
21700620,Bovada,1610612753,1610612764,425,-650
21700621,Bovada,1610612751,1610612737,125,-145
21700622,Bovada,1610612744,1610612749,-210,175
21700623,Bovada,1610612752,1610612750,310,-420
21700624,Bovada,1610612757,1610612740,145,-165
21700625,Bovada,1610612763,1610612743,230,-270
21700626,Bovada,1610612745,1610612756,-320,260
21700627,Bovada,1610612747,1610612742,160,-180
21700628,Bovada,1610612758,1610612746,245,-290
21700629,Bovada,1610612760,1610612766,-140,120
21700630,Bovada,1610612751,1610612764,350,-500
21700631,Bovada,1610612744,1610612761,-235,195
21700632,Bovada,1610612765,1610612741,-115,-105
21700633,Bovada,1610612743,1610612759,260,-320
21700634,Bovada,1610612749,1610612748,105,-125
21700635,Bovada,1610612740,1610612752,-140,120
21700636,Bovada,1610612754,1610612756,-165,145
21700637,Bovada,1610612757,1610612750,220,-260
21700638,Bovada,1610612766,1610612765,140,-160
21700639,Bovada,1610612761,1610612755,-135,115
21700640,Bovada,1610612749,1610612764,175,-210
21700641,Bovada,1610612759,1610612737,-235,195
21700642,Bovada,1610612752,1610612751,150,-170
21700643,Bovada,1610612758,1610612760,550,-900
21700644,PinnacleSports,1610612748,1610612741,108,-119
21700645,Bovada,1610612747,1610612763,145,-165
21700646,Bovada,1610612744,1610612739,-245,205
21700647,Bovada,1610612754,1610612762,165,-190
21700648,Bovada,1610612745,1610612746,-220,180
21700649,Bovada,1610612750,1610612753,-400,300
21700650,Bovada,1610612740,1610612738,205,-245
21700651,Bovada,1610612742,1610612743,210,-250
21700652,Bovada,1610612756,1610612757,425,-650
21700653,Bovada,1610612764,1610612766,105,-125
21700654,Bovada,1610612740,1610612737,-140,120
21700655,Bovada,1610612759,1610612751,-220,180
21700656,Bovada,1610612765,1610612761,310,-420
21700657,Bovada,1610612744,1610612741,-420,310
21700658,Bovada,1610612752,1610612763,-140,120
21700659,Bovada,1610612748,1610612749,170,-200
21700660,Bovada,1610612747,1610612760,375,-550
21700661,Bovada,1610612762,1610612758,-190,165
21700662,Bovada,1610612743,1610612746,170,-200
21700663,Bovada,1610612755,1610612738,130,-150
21700664,Bovada,1610612753,1610612739,550,-900
21700665,Bovada,1610612750,1610612745,165,-190
21700666,Bovada,1610612754,1610612757,165,-190
21700667,Bovada,1610612759,1610612761,210,-250
21700668,Bovada,1610612748,1610612751,-170,150
21700669,Bovada,1610612764,1610612765,-120,100
21700670,Bovada,1610612758,1610612763,210,-250
21700671,Bovada,1610612756,1610612743,320,-440
21700672,Bovada,1610612752,1610612762,180,-220
21700673,Bovada,1610612754,1610612747,-150,130
21700674,Bovada,1610612760,1610612739,135,-155
21700675,Bovada,1610612741,1610612737,100,-120
21700676,Bovada,1610612748,1610612766,245,-290
21700677,Bovada,1610612763,1610612740,310,-420
21700678,Bovada,1610612749,1610612755,265,-330
21700679,Bovada,1610612744,1610612745,-160,140
21700680,Bovada,1610612761,1610612750,-120,100
21700681,Bovada,1610612746,1610612762,115,-135
21700682,Bovada,1610612742,1610612757,185,-225
21700683,Bovada,1610612753,1610612738,425,-650
21700684,Bovada,1610612752,1610612747,-135,115
21700685,Bovada,1610612751,1610612765,200,-240
21700686,Bovada,1610612754,1610612759,195,-235
21700687,Bovada,1610612758,1610612766,400,-600
21700688,Bovada,1610612762,1610612737,-150,130
21700689,Bovada,1610612748,1610612745,475,-750
21700690,Bovada,1610612755,1610612763,-155,135
21700691,Bovada,1610612756,1610612749,185,-225
21700692,Bovada,1610612741,1610612740,220,-260
21700693,Bovada,1610612764,1610612742,-130,110
21700694,Bovada,1610612757,1610612743,140,-160
21700695,Bovada,1610612750,1610612746,105,-125
21700696,Bovada,1610612758,1610612753,260,-320
21700697,Bovada,1610612751,1610612760,375,-550
21700698,Bovada,1610612739,1610612759,-150,130
21700699,Bovada,1610612752,1610612744,1200,-2400
21700700,Bovada,1610612738,1610612747,-230,190
21700701,Bovada,1610612740,1610612766,115,-135
21700702,Bovada,1610612762,1610612765,120,-140
21700703,Bovada,1610612756,1610612754,230,-270
21700704,Bovada,1610612741,1610612755,185,-225
21700705,Bovada,1610612761,1610612737,-280,240
21700706,Bovada,1610612745,1610612742,-280,240
21700707,Bovada,1610612759,1610612763,-125,105
21700708,Bovada,1610612750,1610612757,135,-155
21700709,Bovada,1610612738,1610612746,125,-145
21700710,Bovada,1610612758,1610612748,375,-550
21700711,Bovada,1610612764,1610612760,170,-200
21700712,Bovada,1610612752,1610612743,230,-270
21700713,Bovada,1610612750,1610612744,550,-900
21700714,Bovada,1610612737,1610612766,240,-280
21700715,Bovada,1610612754,1610612739,230,-270
21700716,Bovada,1610612762,1610612761,300,-400
21700717,Bovada,1610612747,1610612741,145,-165
21700718,Bovada,1610612746,1610612763,-180,160
21700719,Bovada,1610612751,1610612749,210,-250
21700720,Bovada,1610612745,1610612740,-200,170
